id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
2479,Os01g0284500,Similar to Nectarin 1 precursor (EC 1.15.1.1) (Superoxide dismutase [Mn]).,"Cellular Component: apoplast (GO:0048046), Molecular Function: manganese ion binding (GO:0030145), Molecular Function: nutrient reservoir activity (GO:0045735)",OsGLP1-2,,,12.1845911352117,8139,Turquoise,9.54117761813922,['stress.abiotic.unspecified'],LOC_Os01g18170,8.48521360855356,1.22E-08,Up,8.79676909420089,1.49E-09,Up,7.86518967367962,7.20E-08,Up,6.58835311560674,1.00E-05,Up
2480,Os11g0228201,Hypothetical gene.,,,,,1.38946238625597,12388,Grey,0.290014093878535,,None,3.61197051725526,2.04E-11,Up,1.55311716155108,0.010473527276342,Up,1.04313014839415,0.110314751420468,,0.471025285387562,0.554465911941776,
2481,Os05g0115100,"Hypothetical conserved gene., Protein of unknown function DUF1635 family protein.",,,,,178.09307526661,248,Turquoise,146.874538506845,['not assigned.unknown'],LOC_Os05g02450,3.05158065841923,1.50E-11,Up,3.94833818771947,8.46E-20,Up,4.70779371554062,2.26E-28,Up,5.35251098165753,9.13E-37,Up
2482,Os12g0183300,"Similar to 3'(2'), 5'-bisphosphate nucleotidase.",Molecular Function: inositol or phosphatidylinositol phosphatase activity (GO:0004437),OsSAL1|RHL,"Inositol phosphate metabolism, Sulfur metabolism, Metabolic pathways, Phosphatidylinositol signaling system",,31.5431168638247,4946,Green,11.4682010381716,['nucleotide metabolism.degradation'],LOC_Os12g08280,-0.324811839324149,0.485063910644347,,-0.741588432248599,0.062805413024332,,-0.837984104012547,0.028408927272131,,-1.15789549631371,0.00255854089383,Down
2483,Os08g0138900,Conserved hypothetical protein.,,,,,16.7064347629127,7153,Purple,9.73854321317839,['not assigned.unknown'],LOC_Os08g04430,1.57115897588629,1.81E-08,Up,0.150589263662352,0.709063475821151,,-0.365530980456277,0.283472262600715,,-0.761457525337321,0.010481086673255,
2484,Os04g0312100,"Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1 domain containing protein.",,,,,0.848384549765731,12889,Grey60,0.091184740512089,['not assigned.unknown'],LOC_Os04g24710,-1.21169352869,0.008384700612571,Down,-0.752875966003937,0.09706108382453,,-0.550545145542333,0.234098610180427,,-0.867800092615457,0.050307258712907,
2485,Os03g0722400,"Chromatin remodeling factor, Genome-wide DNA methylation",Molecular Function: ATP binding (GO:0005524),OsDDM1b,,,10.8826593483968,8478,Brown,8.24115966980749,['RNA.regulation of transcription.Chromatin Remodeling Factors'],LOC_Os03g51230,-0.377984625137076,0.740782552234833,,0.200873397438486,0.864869225960074,,-0.14051214346314,0.90777717188072,,0.422480539080388,0.689313428722945,
2486,Os07g0175300,Conserved hypothetical protein.,,,,,37.5734692990773,4326,Tan,12.8379906557306,['not assigned.unknown'],LOC_Os07g07900,-3.34298252648273,1.28E-11,Down,-5.47528788186865,3.33E-17,Down,-6.57777306729289,3.43E-17,Down,-4.96628912802726,2.14E-16,Down
2487,Os10g0484300,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),,,,9.50986145912854,8871,Blue,5.41979025372676,['development.unspecified'],LOC_Os10g34310,-1.03661994811205,0.02233973691497,Down,-1.44312644763203,0.000622739698572,Down,-1.25917652769653,0.002478746642038,Down,-1.93846363375476,4.65E-06,Down
2488,Os10g0503200,"Similar to Dihydrofolate synthetase /folylpolyglutamate synthetase., Similar to Folylpolyglutamate synthase.","Biological Process: biosynthetic process (GO:0009058), Biological Process: folic acid-containing compound biosynthetic process (GO:0009396), Molecular Function: tetrahydrofolylpolyglutamate synthase activity (GO:0004326), Molecular Function: ATP binding (GO:0005524), Molecular Function: ligase activity (GO:0016874), Biological Process: biosynthetic process (GO:0009058), Biological Process: folic acid-containing compound biosynthetic process (GO:0009396), Molecular Function: tetrahydrofolylpolyglutamate synthase activity (GO:0004326), Molecular Function: ATP binding (GO:0005524)",,"Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors",,170.772790391177,307,Blue,134.145882185241,['C1-metabolism.tetrahydrofolate synthase'],LOC_Os10g35940,-2.05448039209558,2.11E-09,Down,-3.61537205150265,3.60E-26,Down,-3.78469294402353,6.22E-29,Down,-3.93551147596435,8.88E-30,Down
2489,Os08g0105100,Cyclin-like F-box domain containing protein.,Molecular Function: protein binding (GO:0005515),,,,60.0964693343078,2854,Turquoise,53.6020055898982,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os08g01430,1.46296026525394,0.000522718383562,Up,1.78062793602614,5.09E-06,Up,2.31333214328002,4.80E-10,Up,2.56804522585337,3.30E-12,Up
2490,Os01g0618100,Similar to IN2-2 protein.,,,,,1.08280449778502,12653,Grey,0.257233811913725,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os01g43090,1.06324858542963,0.1386199266908,,1.63294575833589,0.011586686427577,Up,2.2353282384851,0.000264212926648,Up,1.2325696729538,0.065016706126011,
2491,Os07g0623600,"Similar to mRNA, clone: RTFL01-43-H20.",,,,,6.02566078545825,9986,Turquoise,4.12246121778152,['not assigned.unknown'],LOC_Os07g43070,0.102575849823992,0.939705684606843,,-1.23523266732524,0.248534316833746,,-0.438833163477968,0.717922274727893,,-0.049929309313166,0.971480386645187,
2492,Os02g0595100,Similar to N-acetylglucosaminyltransferase III.,"Biological Process: protein N-linked glycosylation (GO:0006487), Cellular Component: membrane (GO:0016020), Molecular Function: beta-1, 4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity (GO:0003830)",,"N-Glycan biosynthesis, Metabolic pathways",,15.7370492240405,7362,Purple,6.16556046818637,"['misc.gluco-, galacto- and mannosidases']",LOC_Os02g38160,-0.522753212303437,0.229685047660472,,-1.56523915977823,1.38E-05,Down,-1.34928991012508,0.000189510731293,Down,-1.0350715444772,0.005379136600973,Down
2493,Os06g0164900,Similar to OSIGBa0147J19.7 protein.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: recognition of pollen (GO:0048544), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: sugar binding (GO:0005529), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",SDRLK-66,,,2.55242024619359,11611,Pink,1.5621526929942,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],"LOC_Os06g06930, LOC_Os06g06940",0.302526187808526,0.744683598440224,,0.291140192950743,0.753980647658223,,0.044465551747524,0.964982529928688,,0.770137525057766,0.303696687973895,
2494,Os07g0418200,Conserved hypothetical protein.,,,,,61.8472471470453,2751,Green,26.1747187846839,['not assigned.unknown'],LOC_Os07g23550,-0.423576573865668,0.187141625295655,,-1.10825408252572,4.99E-05,Down,-1.48953764809409,2.14E-08,Down,-1.26717771267693,2.72E-06,Down
2495,Os03g0176800,Domain of unknown function DUF1618 domain containing protein.,,OsSTA92,,,27.5914220130939,5405,Blue,18.6507765601868,['not assigned.unknown'],LOC_Os03g07970,-0.193160528183507,0.799958648933558,,-1.7768656061414,0.003054548493618,Down,-2.40228075051328,6.83E-05,Down,-2.9445531036026,2.77E-05,Down
2496,Os01g0329400,"Mitochondrial substrate carrier family protein., Similar to predicted protein.",,,,,68.6279577702451,2475,Turquoise,30.6123144757469,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os01g22600,1.33780900981148,0.000128074882172,Up,0.209660723830055,0.659854646346629,,0.17551474117161,0.718656731536994,,0.680010371640871,0.06653927541679,
2497,Os01g0542700,"bZIP transcription factor, bZIP-1 domain containing protein.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565), Molecular Function: protein dimerization activity (GO:0046983)",OsbZIP04,,bZIP,3.01640285255125,11351,Turquoise,2.18531028892586,['not assigned.unknown'],LOC_Os01g36220,1.70330236002136,0.013528472000241,Up,0.045050578482091,0.966580123937269,,-0.444659280430366,0.610143296272986,,-0.126298841627661,0.901622345997749,
2498,Os04g0453200,"Similar to Monosaccharide transporter 1., Similar to H0505F09.4 protein.","Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: transmembrane transporter activity (GO:0022857), Molecular Function: substrate-specific transmembrane transporter activity (GO:0022891),",OsSTP15,,,88.8052958190749,1749,Blue,71.5806270462815,['transport.sugars'],LOC_Os04g37990,-2.08272708476312,7.85E-06,Down,-3.98652421449915,4.49E-15,Down,-3.51956735997765,5.92E-14,Down,-3.25829936879705,7.64E-12,Down
2499,Os02g0322500,Non-protein coding transcript.,,,,,28.5936427629164,5293,Tan,7.73854737278572,,None,-1.613705082847,1.61E-07,Down,-0.946883919293002,0.001324916464667,,-1.18881258452513,3.04E-05,Down,-1.15191332589934,7.96E-05,Down
2500,Os08g0375400,Plant disease resistance response protein family protein.,,,,,3.7813684761853,10933,Purple,1.83616615925856,['stress.biotic'],LOC_Os08g28790,-1.3313620038907,0.145583712796004,,0.327095735899465,0.754651300792943,,0.333888328287095,0.749554757013708,,-0.069903782790433,0.953416832931042,
2501,Os04g0284900,Similar to OSIGBa0145C02.7 protein.,,,,,1.60821730982858,12207,Green,0.468327589598865,['not assigned.unknown'],LOC_Os04g21710,1.86283901788162,0.0003074525431,Up,-0.367665805494321,0.600998451097638,,-1.21653493423256,0.032972844546622,Down,-0.323724081372842,0.642271642415371,
2502,Os08g0152400,Similar to P450.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP89C9,,,4.7057684016737,10514,Blue,2.69594624830258,['misc.cytochrome P450'],LOC_Os08g05620,-2.03826806752036,3.80E-06,Down,-4.21443466136276,1.94E-16,Down,-3.93145501390419,7.39E-17,Down,-3.53407290088957,9.42E-14,Down
2503,Os03g0196800,Similar to Cyanelle 30S ribosomal protein S10.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Cellular Component: small ribosomal subunit (GO:0015935), Molecular Function: RNA binding (GO:0003723), Molecular Function: structural constituent of ribosome (GO:0003735)",,Ribosome,,142.970713386073,620,Blue,122.458743326544,['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.30S subunit.S10'],LOC_Os03g10060,-0.69387829592499,0.026373875230173,,-1.42519915515963,2.86E-07,Down,-1.82490300801109,1.81E-11,Down,-2.12283358759187,5.45E-15,Down
2504,Os11g0433600,Tetratricopeptide-like helical domain containing protein.,Molecular Function: binding (GO:0005488),,,,81.5548708359167,1992,Brown,78.5659163331501,['development.unspecified'],LOC_Os11g24570,-1.87990426378546,0.02265971227943,Down,0.580446863806426,0.508772829207036,,1.14561630591133,0.127032653390197,,0.573891179267139,0.500901075479473,
2505,Os10g0556100,"Similar to beta-expansin EXPB4., Similar to Expansin-B4.","Biological Process: sexual reproduction (GO:0019953), Cellular Component: extracellular region (GO:0005576), Cellular Component: extracellular region (GO:0005576)",EXPB4,,,14.2829571562311,7662,Black,4.44353372634345,['cell wall.modification'],LOC_Os10g40730,-1.6295729436417,0.132994740527808,,-3.75226949884279,0.000246388038941,Down,-3.40375350440801,0.000551973600135,Down,-0.868708102609759,0.444891827645416,
2506,Os03g0182800,Similar to Ethylene responsive element binding factor3 (OsERF3).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)",OsEBP89,,ERF,1.80577694510981,12063,Brown,0.887049366093163,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os03g08460,-0.025133503580791,0.982513997739776,,-0.313146863125731,0.74547299936741,,-0.437728791288057,0.631101558238082,,-0.021592532388412,0.984127320680308,
2507,Os01g0866600,Similar to bolA-like protein.,,,,,18.9456912165146,6744,Green,10.3874523017254,['RNA.regulation of transcription'],LOC_Os01g64680,-0.752470142650819,0.024710792674209,,-1.26231026520417,3.58E-05,Down,-1.21537585828116,5.27E-05,Down,-1.26919134974399,3.02E-05,Down
2508,Os02g0555700,Similar to Chaperone protein dnaJ 10 (AtJ10) (AtDjC10).,"Biological Process: protein folding (GO:0006457), Molecular Function: heat shock protein binding (GO:0031072), Molecular Function: unfolded protein binding (GO:0051082)",OsDjC19,,,11.2959221613119,8363,Green,6.23338694087353,['stress.abiotic.heat'],LOC_Os02g35000,-0.186076760870099,0.886030285410782,,-1.72038084256433,0.073138130619345,,-1.72652752417585,0.066042117865246,,-2.49781038311339,0.008230333124345,Down
2509,Os03g0299600,"Wound-induced protein, Wun1 domain containing protein.",,,,,5.80848551313246,10060,Green,1.46476456889999,['stress.abiotic.touch/wounding'],LOC_Os03g18770,-0.264238387645037,0.471081867376328,,-1.80416758634257,1.15E-10,Down,-1.92307684078906,3.38E-12,Down,-1.06170387899651,0.000193275208231,Down
2510,Os09g0237900,Non-protein coding transcript.,,,,,25.5155964796735,5691,Blue,13.0913626499531,,None,-0.396322238148715,0.336296107263372,,-1.00097196651432,0.003850715306536,Down,-1.23405529506371,0.00022719245093,Down,-1.46394399846731,1.40E-05,Down
2511,Os02g0218200,"Peptidase M1, membrane alanine aminopeptidase family protein., Similar to APM1 (AMINOPEPTIDASE M1).","Biological Process: proteolysis (GO:0006508), Biological Process: lipid transport (GO:0006869), Molecular Function: lipid transporter activity (GO:0005319), Molecular Function: metallopeptidase activity (GO:0008237), Molecular Function: zinc ion binding (GO:0008270), Biological Process: proteolysis (GO:0006508), Biological Process: lipid transport (GO:0006869), Molecular Function: lipid transporter activity (GO:0005319)",,,,82.9103003698784,1943,Red,55.240813798719,['protein.degradation'],LOC_Os02g12650,0.416156796857866,0.209292777976455,,2.18698492868673,5.95E-17,Up,2.48818186297017,5.92E-22,Up,2.38089468187456,2.76E-20,Up
2512,Os10g0573400,Similar to Cyclase/dehydrase family protein.,,OsPYL1,"MAPK signaling pathway - plant, Plant hormone signal transduction",,0.414261808718474,13356,Grey,0.098162918812262,['stress.abiotic.unspecified'],LOC_Os10g42280,-1.563217973683,0.001798441731333,Down,-0.725774907668539,0.162657926410879,,-0.331192102971426,0.575262590147554,,-0.547291806476121,0.305810045977289,
2513,Os09g0419200,"NAD(P)-binding domain containing protein., Similar to Cinnamoyl-CoA reductase.",", Biological Process: cellular metabolic process (GO:0044237), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: coenzyme binding (GO:0050662)",OsCCR19,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,47.6788828928919,3537,Green,19.7974491059396,['misc.alcohol dehydrogenases'],LOC_Os09g25150,-0.060865960214456,0.924657176348385,,-2.81193317533204,3.57E-12,Down,-3.20956491772382,1.14E-15,Down,-4.25516081798614,7.49E-25,Down
2514,Os12g0155200,Similar to Rac GTPase activating protein.,"Biological Process: signal transduction (GO:0007165), Cellular Component: intracellular (GO:0005622), Molecular Function: protein binding (GO:0005515)",,,,13.6662005201843,7796,Blue,8.31089304928955,['signalling.G-proteins'],LOC_Os12g05900,-2.00992027839772,0.073622628687342,,-2.69926111399147,0.013537686176899,Down,-2.84979192796202,0.00721555396049,Down,-3.79632277474005,0.003061862917581,Down
2515,Os06g0163300,Harpin-induced 1 domain containing protein.,,,,,39.3040201137165,4176,Magenta,27.6371537709701,['development.late embryogenesis abundant'],LOC_Os06g06780,-0.355027380159533,0.770929277256389,,-1.82332397021693,0.04980482829616,Down,-2.59440701284205,0.002961132373743,Down,-2.68959979059258,0.001941437045135,Down
2516,Os01g0906000,Similar to Ceramide glucosyltransferase.,,,,,4.74905307568007,10496,Yellow,3.71531143307515,"[""lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids.ceramide glucosyltransferase""]",LOC_Os01g67870,0.973206208408342,0.200644815609627,,0.447207546380776,0.609435148350158,,0.366416918213387,0.682415314184888,,0.095062763730962,0.929020629630137,
