id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
2848,Os03g0605300,Similar to Subtilisin-like protease (Fragment).,"Biological Process: proteolysis (GO:0006508), Biological Process: negative regulation of catalytic activity (GO:0043086), Molecular Function: serine-type endopeptidase activity (GO:0004252), Molecular Function: identical protein binding (GO:0042802)",,,,5.21096908912099,10304,Magenta,2.48804501511151,['protein.degradation.subtilases'],LOC_Os03g40830,-1.49469170386526,0.003951146678017,Down,-1.88740064249477,0.000254066948116,Down,-1.48040767042393,0.004269361427665,Down,-1.84527126097588,0.000300379751582,Down,-1.07488737226631,0.027616567891239,Down,-1.52230995532616,0.004571743586599,Down
2849,Os10g0155500,Similar to Aldose 1-epimerase-like protein.,"Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: hexose metabolic process (GO:0019318), Molecular Function: catalytic activity (GO:0003824), Molecular Function: isomerase activity (GO:0016853), Molecular Function: carbohydrate binding (GO:0030246)",,"Glycolysis / Gluconeogenesis, Galactose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,8.52661165351697,9170,Brown,6.10153051654041,['minor CHO metabolism.others'],LOC_Os10g06720,-1.21463687726644,2.34E-07,Down,0.105939709279617,0.737619734725985,,0.916152909591307,3.89E-06,,1.2580185195666,2.97E-11,Up,0.861198773062128,7.28E-07,,1.16683062625709,1.48E-09,Up
2850,Os01g0271400,"Peptidase S14, ClpP family protein.","Biological Process: proteolysis (GO:0006508), Molecular Function: serine-type endopeptidase activity (GO:0004252)",CLPR4,,,91.9883618588854,1646,Black,23.8015878217753,['protein.degradation.serine protease'],LOC_Os01g16530,-0.71158890183229,0.001103455756652,,-1.05315783051301,1.38E-06,Down,-1.1939475719638,1.88E-08,Down,-0.458847096904656,0.046992161514738,,-0.40296091855617,0.054053793910682,,-0.473147638414647,0.049650455564119,
2851,Os10g0378100,"Similar to Cytochrome P450 family protein, expressed.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP729A1,,,54.2735144723034,3139,Blue,45.8122398169122,['misc.cytochrome P450'],LOC_Os10g23180,-1.07783179407089,0.003488676328307,Down,-2.3822452104819,1.16E-10,Down,-1.67639387694966,2.81E-06,Down,-0.935898647917002,0.012922388202187,,-1.19985296780894,0.000182239057706,Down,-1.2515922958975,0.000809363996689,Down
2852,Os09g0361500,Isochorismate synthase domain containing protein.,"Biological Process: biosynthetic process (GO:0009058), Molecular Function: isochorismate synthase activity (GO:0008909)",OsICS,"Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors",,24.5788435320357,5835,Green,9.58875518929671,['transport.sugars'],LOC_Os09g19734,-2.12341899288811,5.66E-10,Down,-1.9902180681684,1.35E-08,Down,-2.566472503114,2.57E-13,Down,-1.82708550562962,7.24E-08,Down,-1.80397120614939,4.65E-10,Down,-1.73490482104827,4.08E-07,Down
2853,Os04g0483400,Similar to H0805A05.2 protein.,,,,,94.6262079927212,1574,Brown,93.1816409705525,['not assigned.unknown'],LOC_Os04g40720,-1.72640842856125,3.24E-06,Down,1.08226557924428,0.000149962305139,Up,0.994298250394189,0.000415569058015,,1.51798527385873,5.63E-09,Up,0.994945755705436,4.35E-05,,1.07183450699591,0.000133765315555,Up
2854,Os06g0617800,"Ribose-phosphate pyrophosphokinase 2 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthetase 2). Splice isoform 1., Similar to Ribose-phosphate pyrophosphokinase.","Biological Process: nucleoside metabolic process (GO:0009116), Biological Process: ribonucleoside monophosphate biosynthetic process (GO:0009156), Biological Process: nucleotide biosynthetic process (GO:0009165), Biological Process: cellular biosynthetic process (GO:0044249), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: ribose phosphate diphosphokinase activity (GO:0004749)",,"Pentose phosphate pathway, Purine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",,92.1127782829688,1644,Red,27.5403210349584,['nucleotide metabolism.synthesis.PRS-PP'],LOC_Os06g41360,0.020271279892236,0.94736948607892,,1.0396450351558,5.38E-08,Up,1.09095896001373,6.87E-09,Up,0.967297512271108,4.11E-07,,1.17089053952786,2.26E-12,Up,1.22220152441578,1.09E-10,Up
2855,Os08g0448100,Conserved hypothetical protein.,,,,,18.7541870687715,6772,Yellow,7.260357784929,['not assigned.unknown'],LOC_Os08g34800,2.09921327717201,0.007291120565669,Up,0.738420709506467,0.530459196215283,,2.16527627106308,0.005680031841807,Up,1.90446707611777,0.019002445673338,Up,1.41473320555347,0.072826976730642,,0.850449619370051,0.45409299496094,
2856,Os07g0578200,"Major facilitator superfamily, general substrate transporter domain containing protein.",,,,,2.66819319115214,11548,Purple,1.40340218698008,['not assigned.unknown'],LOC_Os07g39010,-1.05908811684231,1.26E-05,Down,-1.01663006567616,3.92E-05,Down,-1.06331599656294,1.07E-05,Down,-1.43235634021507,2.00E-09,Down,-0.464904092566975,0.051099763260731,,-0.329279734739302,0.288136153297398,
2857,Os10g0493600,"Alpha-galactosidase precursor (EC 3.2.1.22) (Melibiase) (Alpha-D- galactoside galactohydrolase)., Alpha-galactosidase (EC 3.2.1.22)., Similar to Alpha-galactosidase., Similar to Alpha-galactosidase (Fragment).","Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169), Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: cation binding (GO:0043169)",,"Galactose metabolism, Glycerolipid metabolism, Sphingolipid metabolism, Glycosphingolipid biosynthesis - globo and isoglobo series, Metabolic pathways",,0.412188376892546,13364,Grey,0.195531989879457,['minor CHO metabolism.galactose.alpha-galactosidases'],LOC_Os10g35110,0.008546259753651,0.985750970944165,,0.47167953740351,0.191204164042923,,0.769337839076351,0.018032610837088,,0.389530037283872,0.296031263917817,,1.0628926712285,0.000152498561546,Up,1.59900683964758,1.58E-07,Up
2858,Os12g0632800,"Protein kinase, catalytic domain domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",MEG1,,,10.8713185556143,8482,Red,4.96636818533425,['signalling.receptor kinases.leucine rich repeat XI'],LOC_Os12g43640,2.45839587919934,9.48E-15,Up,1.79532500159995,4.34E-08,Up,1.85791742872248,9.18E-09,Up,1.90126706905118,4.04E-09,Up,1.71277864300557,4.65E-09,Up,1.36177612392102,7.70E-05,Up
2859,Os05g0101400,"Similar to 50S ribosomal protein L28, chloroplast precursor., Similar to 50S ribosomal protein L28.","Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",,Ribosome,,141.716775226254,635,Blue,120.908017097054,['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L28'],LOC_Os05g01110,-0.812517055408026,0.003526933866034,,-1.2126137218652,8.04E-06,Down,-1.6899145094327,1.57E-10,Down,-1.06292932152527,9.00E-05,Down,-0.633492671118043,0.014167726247421,,-0.987432352590902,0.000420971907121,
2860,Os04g0596300,"Protein of unknown function DUF760 family protein., Similar to predicted protein.",,,,,102.783327875509,1339,Turquoise,84.5392531221571,['not assigned.unknown'],LOC_Os04g50860,0.489162706136692,0.11834217991501,,1.31253723610952,1.04E-06,Up,1.88308589311201,3.97E-14,Up,1.69517182194575,1.71E-11,Up,0.759153781980431,0.002489787239663,,0.407238180460075,0.255821331672891,
2861,Os02g0633066,"Protein kinase, catalytic domain domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,4.4992048271405,10598,Black,2.60159911395254,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.misc']",LOC_Os02g42190,-0.820967201329766,0.048691778300819,,-1.30869752808569,0.001653305043687,Down,-0.807338207969323,0.054708302056259,,-0.43632325713893,0.350431330550625,,-0.944399536665813,0.008431765481097,,-2.73184245475672,9.39E-11,Down
2862,Os07g0206700,"Cycloartenol-C-24-methyltransferase 1 (EC 2.1.1.41) (24-sterol C- methyltransferase 1) (Sterol C-methyltransferase 1)., Similar to Cycloartenol-C-24-methyltransferase 1.","Biological Process: steroid biosynthetic process (GO:0006694), Biological Process: metabolic process (GO:0008152), Molecular Function: methyltransferase activity (GO:0008168)",Ossmt1-1,"Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,25.1432166324401,5748,Green,14.1362341085377,['hormone metabolism.brassinosteroid.synthesis-degradation.sterols.SMT1'],LOC_Os07g10600,-1.0957813051147,0.000108746600882,Down,-1.43109820791444,3.12E-07,Down,-1.60680734545403,4.92E-09,Down,-1.75979340526087,1.30E-10,Down,-1.42112736912699,5.19E-09,Down,-1.06612249362524,0.000241627342073,Down
2863,Os10g0320100,Similar to Flavonoid 3'-monooxygenase (EC 1.14.13.21) (Flavonoid 3'-hydroxylase) (Cytochrome P450 75B2).,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)","CYP75B3, F3'H","Flavonoid biosynthesis, Flavone and flavonol biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,24.7008270483681,5818,Blue,15.7624464677199,['misc.cytochrome P450'],LOC_Os10g17260,-4.40707057176816,1.69E-14,Down,-4.1831690324201,6.07E-12,Down,-4.20994850586922,3.21E-13,Down,-3.4124901391872,4.79E-11,Down,-1.96757298940211,2.79E-06,Down,-2.8187939394447,1.73E-08,Down
2864,Os06g0162500,Similar to Naringenin 3-dioxygenase like protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)",,,,3.29105053979584,11194,Brown,2.63346984145749,['hormone metabolism.ethylene.synthesis-degradation'],LOC_Os06g06720,1.22963873267015,0.001214536827193,Up,1.04349095454387,0.008552214732975,Up,0.98912089855145,0.011822540181264,,0.397269950054164,0.405400136897225,,0.4246181077748,0.326806938345739,,0.525686209348146,0.28320715567333,
2865,Os06g0318600,Peptidase S41 domain containing protein.,"Biological Process: proteolysis (GO:0006508), Molecular Function: protein binding (GO:0005515), Molecular Function: serine-type peptidase activity (GO:0008236)",,,,11.5918894640612,8296,Purple,6.70401964155018,['protein.degradation'],LOC_Os06g21380,-3.031836996076,2.57E-06,Down,-4.16879396281189,5.81E-07,Down,-3.23652066269142,1.52E-06,Down,-4.18311257377452,3.19E-08,Down,-0.857504446412181,0.147351148575858,,-0.602561453665722,0.436957911246008,
2866,Os01g0639900,"beta-carbonic anhydrase (EC:4.2.1.1), Carbon assimilation, CO<sub>2</sub>-mediated stomatal pore response","Biological Process: carbon utilization (GO:0015976), Molecular Function: carbonate dehydratase activity (GO:0004089), Molecular Function: zinc ion binding (GO:0008270)","BETACA1, Os&beta;CA1, OsbCA1","Nitrogen metabolism, Metabolic pathways",,156.657219257578,450,Blue,110.939933695029,['TCA / org. transformation.carbonic anhydrases'],LOC_Os01g45274,-1.098475844369,0.013929638651245,Down,-3.30822951838857,1.92E-16,Down,-4.10010150367485,5.79E-25,Down,-3.09073459183436,1.69E-14,Down,-2.37328979318082,1.05E-10,Down,-3.01570972625005,1.71E-13,Down
2867,Os07g0634900,Hypothetical conserved gene.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",,,MYB,30.2122375373261,5085,Magenta,11.9307275529864,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os07g44090,-1.33934319418015,0.262411167850615,,-2.76399450595105,0.024563810842061,Down,-3.29060261937845,0.006966634333605,Down,-1.29733653146898,0.291962020103505,,-0.725228508540026,0.571098500150437,,0.075192306758162,0.971750702178746,
2868,Os07g0634300,Similar to Low temperature viability protein.,,,,,5.44927792594953,10216,Blue,3.91455802989042,['not assigned.unknown'],LOC_Os07g44050,-0.391092110591618,0.310765255138628,,-1.31887898354499,0.000667721962924,Down,-1.14824836998038,0.001580703526467,Down,-1.09019288409857,0.002424658867354,Down,-0.688610411832769,0.024409361978346,,-0.878448963998646,0.017131709779526,
2869,Os01g0138800,Peptidase C26 domain containing protein.,"Biological Process: glutamine metabolic process (GO:0006541), Molecular Function: hydrolase activity (GO:0016787)",,,,0.303126788137689,13471,Yellow,0.178074578341554,['not assigned.unknown'],LOC_Os01g04620,-3.10681449108495,0.005765113535277,Down,0.089079248685353,0.931673002257407,,1.78635934454884,0.001386574626716,Up,1.99687552477124,0.000260763710517,Up,2.151323657647,8.45E-06,Up,2.94892753937932,1.12E-08,Up
2870,Os08g0535600,"Zinc finger, Tim10/DDP-type family protein.","Biological Process: protein targeting to mitochondrion (GO:0006626), Biological Process: protein import into mitochondrial inner membrane (GO:0045039), Cellular Component: mitochondrial intermembrane space protein transporter complex (GO:0042719)",,,,39.6300861285218,4147,Brown,29.3293477606429,['protein.targeting.mitochondria'],LOC_Os08g42380,0.424395470917232,0.320017967416587,,1.17675089079532,0.001063870582022,Up,1.25132595312315,0.000257425431186,Up,1.46863672014603,8.54E-06,Up,1.02716637065977,0.000840014506191,Up,0.881433497792914,0.020146679824039,
2871,Os01g0557500,Cation/proton exchanger 1a.,"Biological Process: cation transport (GO:0006812), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: cation transmembrane transporter activity (GO:0008324)",OsCAX1a,,,18.531513922894,6805,Green,10.6273420690051,['transport.calcium'],LOC_Os01g37690,-3.28191055025295,2.99E-32,Down,-3.41839478365134,5.43E-31,Down,-2.56120797256524,1.34E-21,Down,-2.89895678880552,8.84E-27,Down,-1.83736343243587,4.17E-16,Down,-2.41537218860071,6.92E-20,Down
2872,Os03g0142800,"Similar to MRP-like ABC transporter., Hypothetical conserved gene.","Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ATPase activity, coupled to transmembrane movement of substances (GO:0042626)",OsMRP5,,,96.7731057437093,1519,Turquoise,77.7480487496285,['transport.ABC transporters and multidrug resistance systems'],LOC_Os03g04920,0.612902237003545,0.058903912964294,,-0.839184371248774,0.008412460326152,,-1.15083753364359,0.000145707657049,Down,-1.23782494446248,4.24E-05,Down,-0.88738703950125,0.001490098286801,,-0.306913386768851,0.465459515833424,
2873,Os01g0162800,Hypothetical conserved gene.,Molecular Function: protein binding (GO:0005515),,,,0.860900240820425,12870,Turquoise,0.552620429702038,['stress.biotic.PR-proteins'],LOC_Os01g06900,-0.313372408108633,0.688089096697202,,-1.73653585053429,0.02348931215999,Down,-1.57951194691804,0.026672030840363,Down,-0.710545458372921,0.335246011451721,,-1.32051283974373,0.019429402367422,Down,-3.01609405929397,0.000234852623386,Down
