id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
4107,Os04g0554500,,,76.3707285143533,258,Turquoise,65.7179925675805,Similar to RCc3 protein.,Biological Process: lipid transport (GO:0006869),['misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein'],LOC_Os04g46810,-0.378144732073838,0.799559328222476,,-0.877594752166236,0.404816964971353,,-2.68995062801868,0.002669530813992,Down,-3.18865655866057,0.000496803705769,Down
4108,Os04g0652700,,,5.09577212022272,8852,Red,1.36410743102899,"Similar to Nuclease PA3., Similar to nuclease PA3.","Biological Process: DNA catabolic process (GO:0006308), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: endonuclease activity (GO:0004519), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",['DNA.synthesis/chromatin structure'],LOC_Os04g55850,-0.925698132845674,0.070441093684032,,-1.17671765747734,0.009935300648693,Down,-1.46126933221139,0.0008030295595,Down,-0.4419169316762,0.193765941508608,
4109,Os03g0197100,,,13.327881181652,5127,Blue,7.8080456806005,Similar to Sugar transporter protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: transmembrane transporter activity (GO:0022857), Molecular Function: substrate-specific transmembrane transporter activity (GO:0022891)",['transport.sugars'],LOC_Os03g10090,3.10899295134081,0.000301133662585,Up,4.84197432978194,8.70E-10,Up,-0.60906338009887,0.352571897520688,,-0.49323909404986,0.430062616850433,
4110,Os06g0159400,,,1.91562600044941,11559,Grey60,0.937468836957976,Tetratricopeptide-like helical domain containing protein.,"Biological Process: protein ubiquitination (GO:0016567), Cellular Component: ubiquitin ligase complex (GO:0000151), Molecular Function: ubiquitin-protein ligase activity (GO:0004842), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",['protein.degradation.ubiquitin.E3.RING'],LOC_Os06g06450,0.168126431000187,0.894244934415614,,2.24203585989528,0.000136326599401,Up,1.88321753489625,0.001307359552779,Up,1.14170220216842,0.000425442369865,Up
4111,Os08g0127100,,,11.9205520221969,5600,Blue,5.05775196927135,"Amino acid transporter, transmembrane family protein.",,['transport.amino acids'],LOC_Os08g03350,0.952065251552534,0.022346602540832,,1.63830111361783,6.59E-06,Up,2.09239636722207,3.22E-09,Up,1.66783452271325,6.81E-09,Up
4112,Os02g0674050,,,0.794374541967559,12865,GreenYellow,0.318191536473761,Non-protein coding transcript.,,,None,2.50480579078737,0.002028422717089,Up,2.16675683946324,0.010169445225555,Up,1.79403569540115,0.000241718614088,Up,0.97964813184936,0.000632026834356,
4113,Os01g0513200,,,5.39837600297307,8645,MidnightBlue,2.45374284888938,Hypothetical conserved gene.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: mitochondrial inner membrane (GO:0005743), Molecular Function: binding (GO:0005488)",['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os01g32980,1.69530320224943,9.60E-07,Up,0.956243374143667,0.012759280822179,,2.51696798202619,3.65E-10,Up,2.64919746273809,3.66E-11,Up
4114,Os03g0787600,,,1.71025393291917,11788,Grey60,0.942336322849744,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g57349,-0.295368257565673,0.711912043366401,,1.30951256637978,0.006111719195245,Up,1.20152368235563,0.010870154709507,Up,1.96158776302927,1.79E-07,Up
4115,Os01g0594300,,,7.69869979037786,7337,GreenYellow,3.27538223346718,"Similar to leucine-rich repeat family protein / extensin family protein., Pistil-specific extensin-like protein family protein.",Molecular Function: protein binding (GO:0005515),['cell wall.cell wall proteins.LRR'],LOC_Os01g41120,0.922643442261275,0.297271934965198,,1.90985939230832,0.004653531226657,Up,2.00597503081078,0.002380230012455,Up,0.818978739850762,0.3533439937903,
4116,Os01g0833100,,,58.3253217737451,558,Blue,42.702068936786,NLI interacting factor domain containing protein.,"Molecular Function: protein binding (GO:0005515), Molecular Function: phosphatase activity (GO:0016791)",['protein.targeting.unknown'],LOC_Os01g61640,0.473169417485071,0.300080634969989,,0.910756893808899,0.010333362378866,,1.00230592305903,0.003290354390812,Up,1.17977804273953,0.000392298743116,Up
4117,Os08g0249100,,,25.293974441529,2560,Turquoise,22.8524633838427,Serine/threonine protein kinase-related domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: response to stress (GO:0006950), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os08g15060,-1.0249301511533,0.102666915353641,,-1.76561834473311,0.003992854359885,Down,-1.62258595801395,0.002927360255398,Down,-1.02322666376764,0.087040315756055,
4118,Os07g0519600,,,5.43638752737521,8624,Brown,2.66743549492707,Similar to taxane 10-beta-hydroxylase.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",['misc.cytochrome P450'],LOC_Os07g33580,-1.74287516697524,0.000331796657361,Down,-2.22969781646336,1.48E-05,Down,5.14150986302788,1.24E-08,Up,4.60076906827977,6.99E-22,Up
4119,Os01g0954400,,,9.31416689747897,6571,Black,5.24240628868689,Similar to Hydroxyproline-rich glycoprotein DZ-HRGP precursor.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g72480,0.742958727873091,0.045283967437079,,1.63486997659731,1.14E-07,Up,1.94829154869408,8.33E-11,Up,1.69924478152962,1.58E-05,Up
4120,Os03g0703400,,"MAPK signaling pathway - plant, Plant-pathogen interaction",14.5977136280236,4720,lightYellow,6.43480329978199,Similar to MAP3K beta 3 protein kinase (EC 2.7.1.37) (Fragment).,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification'],LOC_Os03g49640,1.42368453749511,3.88E-06,Up,0.98778688192504,0.002293240438652,,2.85836203657117,1.18E-05,Up,2.5313646663506,0.000126752776236,Up
4121,Os02g0749150,,,1.53076426690228,11994,Blue,0.533407780657294,Similar to ATPase.,"Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)",['protein.degradation.AAA type'],LOC_Os02g51400,0.586776637843685,0.208700647472635,,1.14900023166337,0.002019765659585,Up,1.08633911947791,0.002580937089568,Up,2.27337903681201,1.45E-08,Up
4122,Os02g0745100,,,21.9827290802471,3054,Brown,19.5566766750802,"Aquaporin NIP III subfamily protein, Aquaporin, Silicon influx transporter, Arsenic species (As) uptake, Arsenite efflux, Selenite (Se) uptake, Water transport","Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)","['transport.Major Intrinsic Proteins.TIP', 'transport.Major Intrinsic Proteins.NIP']",LOC_Os02g51110,-2.4293214529947,4.28E-07,Down,-3.87354715567514,3.80E-17,Down,6.45145698375318,1.67E-06,Up,6.70732489086993,5.89E-19,Up
4123,Os02g0129700,,,14.9435889563247,4630,LightCyan,2.5520836075495,Hypothetical protein.,,['not assigned.unknown'],LOC_Os02g03700,0.928357340677584,0.102049626037141,,1.47801042661262,0.00209161507015,Up,1.6559193571935,0.000379729862019,Up,1.62967941113572,2.71E-07,Up
4124,Os06g0139200,,,7.73479102168829,7318,Blue,4.06833795818821,"Hypothetical conserved gene., Conserved hypothetical protein.",,,None,0.000823054024407,0.999527150787626,,0.843894137267214,0.124088332714411,,1.1579271205911,0.017111425475468,Up,1.45501831485407,0.001811468582202,Up
4125,Os04g0442700,,,9.66558694429975,6425,Magenta,4.64442055652995,Hypothetical gene.,,,None,1.78586387430775,0.012165233145833,Up,3.44875551305793,1.48E-08,Up,-0.037501445647069,0.962453472501808,,-1.56766879229264,1.27E-05,Down
4126,Os05g0296530,,,20.844952741715,3245,Blue,17.4914834923456,Non-protein coding transcript.,,,None,-0.145100982649364,0.855796806493378,,0.927741373489737,0.043361641052936,,1.48046221577159,0.000345408963469,Up,1.82890644413416,5.37E-06,Up
4127,Os01g0978500,,,57.1333227787409,588,Green,33.2171036340694,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os01g74670,-1.10599123850124,0.163759630339358,,-3.10792238694702,1.01E-05,Down,-3.01025595372635,3.73E-06,Down,1.14057644474877,0.011632121306517,Up
4128,Os02g0530600,,Base excision repair,1.74539157512569,11748,Tan,0.772513476720094,"Poly(ADP-ribose) polymerase, regulatory region domain containing protein., Similar to Poly.","Biological Process: protein ADP-ribosylation (GO:0006471), Cellular Component: intracellular (GO:0005622), Cellular Component: nucleus (GO:0005634), Molecular Function: NAD+ ADP-ribosyltransferase activity (GO:0003950), Molecular Function: NAD+ ADP-ribosyltransferase activity (GO:0003950)",['protein.postranslational modification'],LOC_Os02g32860,1.39473297227215,0.010153317477614,Up,1.47547181448471,0.005083295370061,Up,4.86223356679718,0.012699806412506,Up,-0.508995132736553,0.444827344706769,
4129,Os10g0550900,,"Arginine and proline metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",42.7928780450853,1102,Red,11.4173861475831,Proline oxidase domain containing protein.,"Biological Process: glutamate biosynthetic process (GO:0006537), Biological Process: proline catabolic process (GO:0006562), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: proline dehydrogenase activity (GO:0004657)",['amino acid metabolism.degradation.glutamate family.proline'],LOC_Os10g40360,3.86674843786466,2.00E-33,Up,5.52456378774352,4.55E-68,Up,-1.17105705529893,1.71E-05,Down,-0.604379035807518,0.263783853014192,
4130,Os02g0597300,,,11.964559591952,5581,MidnightBlue,4.547790500217,Leucine-rich repeat domain containing protein.,Molecular Function: protein binding (GO:0005515),['stress.biotic.PR-proteins'],LOC_Os02g38392,1.97030217738901,8.11E-06,Up,2.02061344346585,3.80E-06,Up,-0.510422431524513,0.286666275888057,,1.06965153804152,0.021242118961728,Up
4131,Os11g0619000,,,6.13301485444783,8195,Blue,4.43634215377209,Hypothetical protein.,,,None,2.34342944478425,3.86E-05,Up,2.461607499523,1.41E-05,Up,1.92079050833464,2.11E-06,Up,2.0504540193735,0.090114925270497,
4132,Os09g0135501,,,0.183828701383627,13581,Grey,0.069737921465274,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os09g04995,1.40089259002492,0.011742391984646,Up,1.00202004076836,0.08790799976165,,2.88558435108948,7.15E-07,Up,2.95859196323376,3.53E-07,Up
4133,Os08g0469700,,,17.7528925681589,3881,Cyan,4.2492979784063,MORN motif repeat containing protein.,,['not assigned.unknown'],LOC_Os08g36590,0.256230230738885,0.72044744498632,,0.57441010485702,0.255816708359089,,1.15013677305453,0.006323389034074,Up,1.50376027496723,0.000194080310648,Up
4134,Os04g0556000,,MAPK signaling pathway - plant,0.238759018078921,13535,Grey,0.032743652292598,"Heavy metal P-type ATPase, Xylem loading of copper, Similar to heavy metal ATPase.","Biological Process: cation transport (GO:0006812), Biological Process: metal ion transport (GO:0030001), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: copper ion binding (GO:0005507), Molecular Function: cation-transporting ATPase activity (GO:0019829), Molecular Function: metal ion binding (GO:0046872), Cellular Component: integral component of membrane (GO:0016021), Biological Process: ATP biosynthetic process (GO:0006754), Biological Process: cation transport (GO:0006812), Biological Process: metabolic process (GO:0008152), Biological Process: metal ion transport (GO:0030001), Biological Process: copper ion export (GO:0060003), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: copper-exporting ATPase activity (GO:0004008), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism (GO:0015662), Molecular Function: metal ion binding (GO:0046872)",['transport.metal'],LOC_Os04g46940,-1.36151544861837,0.000566684667993,Down,-0.9397974616572,0.02158065241012,,4.38781184574555,3.05E-08,Up,5.21747793637625,2.16E-11,Up
4135,Os01g0172100,,,18.6929211381463,3683,Pink,10.1445322510781,"Similar to Triose phosphate/phosphate translocator, non-green plastid, chloroplast precursor (CTPT).","Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215)",['transport.metabolite transporters at the envelope membrane'],LOC_Os01g07730,0.142928161211846,0.904191315669483,,0.730530535744255,0.308787345368652,,2.00475321202027,0.000368894082169,Up,2.76307229201513,2.83E-07,Up
4136,Os02g0810500,,,7.39939978907107,7480,MidnightBlue,1.80976518524466,RabGAP/TBC domain containing protein.,"Biological Process: regulation of Rab GTPase activity (GO:0032313), Cellular Component: intracellular (GO:0005622), Molecular Function: Rab GTPase activator activity (GO:0005097)",['signalling.G-proteins'],LOC_Os02g56570,1.76322384952632,0.000592843830639,Up,0.897571813971551,0.12956917728836,,2.46552926322789,2.53E-07,Up,2.80147028007772,2.73E-09,Up
4137,Os09g0438700,,,2.70573712714965,10760,Green,1.09041917551624,"Similar to 20 kDa chaperonin, chloroplast precursor (Protein Cpn21) (Chloroplast protein Cpn10) (Chloroplast chaperonin 10) (Ch-CPN10) (Chaperonin 20).","Biological Process: protein folding (GO:0006457), Cellular Component: cytoplasm (GO:0005737), Molecular Function: ATP binding (GO:0005524)",['protein.folding'],LOC_Os09g26730,-0.564665621186347,0.432758804698537,,-1.15595087586007,0.034748762514578,Down,-1.48838451256126,0.003653465176578,Down,2.63206612002444,2.52E-10,Up
4138,Os07g0101300,,,8.83070268886996,6792,Brown,6.41157689552852,Conserved hypothetical protein.,,['development.unspecified'],LOC_Os07g01130,-2.24031675772599,2.08E-08,Down,-2.74117993091472,4.17E-12,Down,6.03067812082083,6.73E-08,Up,-0.750343932101387,0.207788771723621,
4139,Os04g0555900,,"Glycine, serine and threonine metabolism, Metabolic pathways",23.2840010049063,2849,Green,7.0214561765715,"Pyridoxal phosphate-dependent enzyme, beta subunit domain containing protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: pyridoxal phosphate binding (GO:0030170)",['amino acid metabolism.synthesis.branched chain group.isoleucine specific'],LOC_Os04g46930,-0.652137638818721,0.391210341492598,,-1.20672379760922,0.061332790478949,,-1.45992409661787,0.011787508653642,Down,-1.77156779655002,0.00281272772442,Down
